団体コード,"都道府県名
 （漢字）","市区町村名
 （漢字）","都道府県名
 （カナ）","市区町村名
 （カナ）",自治体のトップページ,会議録のトップページ, 自治体数,公開自治体数,公開自治体率
432067,熊本県,玉名市,ｸﾏﾓﾄｹﾝ,ﾀﾏﾅｼ,http://www.city.tamana.lg.jp/,http://giji.city.tamana.lg.jp/voices/index.html,,,
432083,熊本県,山鹿市,ｸﾏﾓﾄｹﾝ,ﾔﾏｶﾞｼ,http://www.city.yamaga.kumamoto.jp/www/toppage/0000000000000/APM03000.html,http://www.city.yamaga.kumamoto.jp/www/contents/1263869895856/index.html,,,
432105,熊本県,菊池市,ｸﾏﾓﾄｹﾝ,ｷｸﾁｼ,http://www.city.kikuchi.lg.jp/,http://www.city.kikuchi.lg.jp/q/list/269.html,,,
432113,熊本県,宇土市,ｸﾏﾓﾄｹﾝ,ｳﾄｼ,http://www.city.uto.kumamoto.jp/,http://www.kaigiroku.net/kensaku/uto/uto.html,,,
432121,熊本県,上天草市,ｸﾏﾓﾄｹﾝ,ｶﾐｱﾏｸｻｼ,http://www.city.kamiamakusa.kumamoto.jp/,http://www.city.kamiamakusa.kumamoto.jp/q/list/103.html,,,
432130,熊本県,宇城市,ｸﾏﾓﾄｹﾝ,ｳｷｼ,http://www.city.uki.kumamoto.jp/,http://www.kaigiroku.net/kensaku/uki/uki.html,,,
432148,熊本県,阿蘇市,ｸﾏﾓﾄｹﾝ,ｱｿｼ,http://www.city.aso.kumamoto.jp/,http://www.city.aso.kumamoto.jp/municipal/city_council/city_council/congress_materials/,,,
432156,熊本県,天草市,ｸﾏﾓﾄｹﾝ,ｱﾏｸｻｼ,http://www.city.amakusa.kumamoto.jp/,http://www.kaigiroku.net/kensaku/amakusa/amakusa.html,,,
432164,熊本県,合志市,ｸﾏﾓﾄｹﾝ,ｺｳｼｼ,http://www.city.koshi.lg.jp/,http://www.kaigiroku.net/kensaku/koshi/koshi.html,,,
433489,熊本県,美里町,ｸﾏﾓﾄｹﾝ,ﾐｻﾄﾏﾁ,http://www.town.kumamoto-misato.lg.jp/,http://www.town.kumamoto-misato.lg.jp/q/list/139.html,,,
433641,熊本県,玉東町,ｸﾏﾓﾄｹﾝ,ｷﾞｮｸﾄｳﾏﾁ,http://www.town.gyokuto.kumamoto.jp/,http://www.town.gyokuto.kumamoto.jp/gikai/kaigikekka.html,,,
433675,熊本県,南関町,ｸﾏﾓﾄｹﾝ,ﾅﾝｶﾝﾏﾁ,http://www.town.nankan.lg.jp/,http://www.town.nankan.lg.jp/life/pub/list.asp?c_id=60,,,
433683,熊本県,長洲町,ｸﾏﾓﾄｹﾝ,ﾅｶﾞｽﾏﾁ,http://www.town.nagasu.lg.jp/,http://www.db-search.com/nagasu-t/index.php/,,,
433691,熊本県,和水町,ｸﾏﾓﾄｹﾝ,ﾅｺﾞﾐﾏﾁ,http://www.town.nagomi.lg.jp/,http://www.town.nagomi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=631,,,
434035,熊本県,大津町,ｸﾏﾓﾄｹﾝ,ｵｵﾂﾞﾏﾁ,http://www.town.ozu.kumamoto.jp/index.html,http://www.town.ozu.kumamoto.jp/development/development_gikai/_8036.html,,,
434043,熊本県,菊陽町,ｸﾏﾓﾄｹﾝ,ｷｸﾖｳﾏﾁ,http://www.town.kikuyo.lg.jp/,http://www.town.kikuyo.lg.jp/site/gikai/,,,
434230,熊本県,南小国町,ｸﾏﾓﾄｹﾝ,ﾐﾅﾐｵｸﾞﾆﾏﾁ,http://www.town.minamioguni.kumamoto.jp/,http://www.town.minamioguni.kumamoto.jp/assembly/000155.php,,,
434248,熊本県,小国町,ｸﾏﾓﾄｹﾝ,ｵｸﾞﾆﾏﾁ,http://www.aso-oguni.com/,http://www.aso-oguni.com/gikai/gikaikouhou.html,,,
434256,熊本県,産山村,ｸﾏﾓﾄｹﾝ,ｳﾌﾞﾔﾏﾑﾗ,http://www.ubuyama-v.jp/,,,,
434281,熊本県,高森町,ｸﾏﾓﾄｹﾝ,ﾀｶﾓﾘﾏﾁ,http://www.town.takamori.kumamoto.jp/,http://www.town.takamori.kumamoto.jp/chogikai/nittei/kaigiroku/,,,
434329,熊本県,西原村,ｸﾏﾓﾄｹﾝ,ﾆｼﾊﾗﾑﾗ,http://www.vill.nishihara.kumamoto.jp/top.html,http://www.vill.nishihara.kumamoto.jp/making/gikai/_1717.html,,,
434337,熊本県,南阿蘇村,ｸﾏﾓﾄｹﾝ,ﾐﾅﾐｱｿﾑﾗ,http://www.vill.minamiaso.lg.jp/index2.html,http://www.vill.minamiaso.lg.jp/site/gikaisaite/list13.html,,,
434418,熊本県,御船町,ｸﾏﾓﾄｹﾝ,ﾐﾌﾈﾏﾁ,http://portal.kumamoto-net.ne.jp/town_mifune/,http://portal.kumamoto-net.ne.jp/town_mifune/base/pub/default.asp?c_id=98,,,
434426,熊本県,嘉島町,ｸﾏﾓﾄｹﾝ,ｶｼﾏﾏﾁ,http://www.town.kashima.kumamoto.jp/,http://www.town.kashima.kumamoto.jp/q/list/271.html,,,
434434,熊本県,益城町,ｸﾏﾓﾄｹﾝ,ﾏｼｷﾏﾁ,http://www.town.mashiki.lg.jp/kiji/pub/default.aspx?c_id=136,,,,
434442,熊本県,甲佐町,ｸﾏﾓﾄｹﾝ,ｺｳｻﾏﾁ,http://www.town.kosa.kumamoto.jp/,http://www.town.kosa.kumamoto.jp/q/aview/149/464.html,,,
434477,熊本県,山都町,ｸﾏﾓﾄｹﾝ,ﾔﾏﾄﾁｮｳ,http://www.town.kumamoto-yamato.lg.jp/,http://www.town.kumamoto-yamato.lg.jp/pubmag/pub/default.aspx?c_id=16,,,
434680,熊本県,氷川町,ｸﾏﾓﾄｹﾝ,ﾋｶﾜﾁｮｳ,http://www.hikawacyou.hinokuni-net.jp/,http://www.hikawacyou.hinokuni-net.jp/gikai/kihon/pub/default.aspx?c_id=66,,,
434825,熊本県,芦北町,ｸﾏﾓﾄｹﾝ,ｱｼｷﾀﾏﾁ,http://www.ashikita-t.kumamoto-sgn.jp/www/toppage/0000000000000/APM03000.html,http://www.ashikita-t.kumamoto-sgn.jp/www/genre/0000000000000/1000000000053/index.html,,,
434841,熊本県,津奈木町,ｸﾏﾓﾄｹﾝ,ﾂﾅｷﾞﾏﾁ,http://www.town.tsunagi.lg.jp/,http://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=620,,,
435015,熊本県,錦町,ｸﾏﾓﾄｹﾝ,ﾆｼｷﾏﾁ,http://www.nishiki-machi.com/,http://www.nishiki-machi.com/bunya/gijiroku/gikai-jimu/,,,
435058,熊本県,多良木町,ｸﾏﾓﾄｹﾝ,ﾀﾗｷﾞﾏﾁ,http://www.town.taragi.lg.jp/,http://www.town.taragi.lg.jp/q/list/48.html,,,
435066,熊本県,湯前町,ｸﾏﾓﾄｹﾝ,ﾕﾉﾏｴﾏﾁ,http://www.yunomae.com/,http://discuss.yunomae.com/,,,
435074,熊本県,水上村,ｸﾏﾓﾄｹﾝ,ﾐｽﾞｶﾐﾑﾗ,http://www.vill.mizukami.lg.jp/,,,,
435104,熊本県,相良村,ｸﾏﾓﾄｹﾝ,ｻｶﾞﾗﾑﾗ,http://www.vill.sagara.lg.jp/,http://www.vill.sagara.lg.jp/index.php?type=article&mode=articleView&articleid=1333&categoryid=17,,,
435112,熊本県,五木村,ｸﾏﾓﾄｹﾝ,ｲﾂｷﾑﾗ,http://www.vill.itsuki.lg.jp/,http://www.vill.itsuki.lg.jp/q/list/140.html,,,
435121,熊本県,山江村,ｸﾏﾓﾄｹﾝ,ﾔﾏｴﾑﾗ,http://www.vill.yamae.lg.jp/,http://www.vill.yamae.lg.jp/index.php?type=category&mode=categoryList&categoryid=10,,,
435139,熊本県,球磨村,ｸﾏﾓﾄｹﾝ,ｸﾏﾑﾗ,http://www.kumamura.com/,http://www.kumamura.com/gyousei/category/gikai/gikaidayori/,,,
435147,熊本県,あさぎり町,ｸﾏﾓﾄｹﾝ,ｱｻｷﾞﾘﾁｮｳ,http://www.asagiri-town.net/,http://www.asagiri-town.net/q/list/63.html,,,
435317,熊本県,苓北町,ｸﾏﾓﾄｹﾝ,ﾚｲﾎｸﾏﾁ,http://reihoku-kumamoto.jp/,http://reihoku-kumamoto.jp/gikai-gijiroku/,,,
440001,大分県,,ｵｵｲﾀｹﾝ,,http://www.pref.oita.jp/,http://www.kaigiroku.net/kensaku/pref_oita/oita.html,,,
442011,大分県,大分市,ｵｵｲﾀｹﾝ,ｵｵｲﾀｼ,http://www.city.oita.oita.jp/www/toppage/0000000000000/APM03000.html,http://www.kensakusystem.jp/oita/index.html,,,
442020,大分県,別府市,ｵｵｲﾀｹﾝ,ﾍﾞｯﾌﾟｼ,http://www.city.beppu.oita.jp/,http://www.kensakusystem.jp/beppu/,,,
442038,大分県,中津市,ｵｵｲﾀｹﾝ,ﾅｶﾂｼ,http://www.city-nakatsu.jp/,http://www.kaigiroku.net/kensaku/nakatsu/nakatsu.html,,,
442046,大分県,日田市,ｵｵｲﾀｹﾝ,ﾋﾀｼ,https://www.city.hita.oita.jp/,http://www.kaigiroku.net/kensaku/hita/hita.html,,,
442054,大分県,佐伯市,ｵｵｲﾀｹﾝ,ｻｲｷｼ,http://www.city.saiki.oita.jp/,http://www.city.saiki.oita.jp/gikai/gijiroku.cgi,,,
442062,大分県,臼杵市,ｵｵｲﾀｹﾝ,ｳｽｷｼ,http://www.city.usuki.oita.jp/,http://www.kaigiroku.net/kensaku/usuki/usuki.html,,,
442071,大分県,津久見市,ｵｵｲﾀｹﾝ,ﾂｸﾐｼ,http://www.city.tsukumi.oita.jp/,http://www.kensakusystem.jp/tsukumi/index.html,,,
442089,大分県,竹田市,ｵｵｲﾀｹﾝ,ﾀｹﾀｼ,https://www.city.taketa.oita.jp/,http://www.kaigiroku.net/kensaku/taketa/taketa.html,,,
442097,大分県,豊後高田市,ｵｵｲﾀｹﾝ,ﾌﾞﾝｺﾞﾀｶﾀﾞｼ,http://www.city.bungotakada.oita.jp/,http://www.city.bungotakada.oita.jp/gyosei/shigikai/index.html,,,
442101,大分県,杵築市,ｵｵｲﾀｹﾝ,ｷﾂｷｼ,http://www.city.kitsuki.lg.jp/,http://www.kaigiroku.net/kensaku/kitsuki/kitsuki.html,,,
442119,大分県,宇佐市,ｵｵｲﾀｹﾝ,ｳｻｼ,http://www.city.usa.oita.jp/,http://www.db-search.com/usa-c/index.php/,,,
442127,大分県,豊後大野市,ｵｵｲﾀｹﾝ,ﾌﾞﾝｺﾞｵｵﾉｼ,http://www.bungo-ohno.jp/,http://www.kaigiroku.net/kensaku/bungoohno/bungoohno.html,,,
442135,大分県,由布市,ｵｵｲﾀｹﾝ,ﾕﾌｼ,http://www.city.yufu.oita.jp/,http://www.city.yufu.oita.jp/shigikai/gijirokukensaku/,,,
442143,大分県,国東市,ｵｵｲﾀｹﾝ,ｸﾆｻｷｼ,http://www.city.kunisaki.oita.jp/,http://www.kaigiroku.net/kensaku/kunisaki/kunisaki.html,,,
443221,大分県,姫島村,ｵｵｲﾀｹﾝ,ﾋﾒｼﾏﾑﾗ,http://www.himeshima.jp/,,,,
443417,大分県,日出町,ｵｵｲﾀｹﾝ,ﾋｼﾞﾏﾁ,http://www.town.hiji.oita.jp/,http://www.town.hiji.oita.jp/machinotorikumi/chougikai/gijiroku/index.html,,,
444618,大分県,九重町,ｵｵｲﾀｹﾝ,ｺｺﾉｴﾏﾁ,http://www.town.kokonoe.oita.jp/,http://www.kaigiroku.net/kensaku/kokonoe/kokonoe.html,,,
444626,大分県,玖珠町,ｵｵｲﾀｹﾝ,ｸｽﾏﾁ,http://www.town.kusu.oita.jp/,http://www.town.kusu.oita.jp/Category9-0-0.html,,,
450006,宮崎県,,ﾐﾔｻﾞｷｹﾝ,,http://www.pref.miyazaki.lg.jp/,http://www.kaigiroku.net/kensaku/pref_miyazaki/gikai.html,,,
452017,宮崎県,宮崎市,ﾐﾔｻﾞｷｹﾝ,ﾐﾔｻﾞｷｼ,http://www.city.miyazaki.miyazaki.jp/,http://asp.db-search.com/miyazaki-c/,,,
452025,宮崎県,都城市,ﾐﾔｻﾞｷｹﾝ,ﾐﾔｺﾉｼﾞｮｳｼ,http://www.city.miyakonojo.miyazaki.jp/,http://www.kensakusystem.jp/miyakonojo/index.html,,,
452033,宮崎県,延岡市,ﾐﾔｻﾞｷｹﾝ,ﾉﾍﾞｵｶｼ,http://www.city.nobeoka.miyazaki.jp/,http://www.kensakusystem.jp/nobeoka/index.html,,,
452041,宮崎県,日南市,ﾐﾔｻﾞｷｹﾝ,ﾆﾁﾅﾝｼ,http://www.city.nichinan.lg.jp/,http://www.db-search.com/nichinan-c/index.php/,,,
452050,宮崎県,小林市,ﾐﾔｻﾞｷｹﾝ,ｺﾊﾞﾔｼｼ,http://www.city.kobayashi.lg.jp/,http://www.kaigiroku.net/kensaku/kobayashi/kobayashi.html,,,
452068,宮崎県,日向市,ﾐﾔｻﾞｷｹﾝ,ﾋｭｳｶﾞｼ,http://www.city.hyuga.miyazaki.jp/,http://www.kaigiroku.net/kensaku/hyuga/hyuga.html,,,
452076,宮崎県,串間市,ﾐﾔｻﾞｷｹﾝ,ｸｼﾏｼ,http://www.city.kushima.lg.jp/,http://www.kensakusystem.jp/kushima/,,,
452084,宮崎県,西都市,ﾐﾔｻﾞｷｹﾝ,ｻｲﾄｼ,http://www.city.saito.miyazaki.jp/,http://www.kaigiroku.net/kensaku/saito/saito.html,,,
452092,宮崎県,えびの市,ﾐﾔｻﾞｷｹﾝ,ｴﾋﾞﾉｼ,http://www.city.ebino.lg.jp/,http://www.kensakusystem.jp/ebino/index.html,,,
453412,宮崎県,三股町,ﾐﾔｻﾞｷｹﾝ,ﾐﾏﾀﾁｮｳ,http://www.town.mimata.lg.jp/,http://www.town.mimata.lg.jp/modules/article/index.php?cat_id=28,,,
453617,宮崎県,高原町,ﾐﾔｻﾞｷｹﾝ,ﾀｶﾊﾙﾁｮｳ,http://www.town.takaharu.lg.jp/,http://www.town.takaharu.lg.jp/modules/contents01/index.php?content_id=2,,,
453820,宮崎県,国富町,ﾐﾔｻﾞｷｹﾝ,ｸﾆﾄﾐﾁｮｳ,http://www.town.kunitomi.miyazaki.jp/,,,,
453838,宮崎県,綾町,ﾐﾔｻﾞｷｹﾝ,ｱﾔﾁｮｳ,http://www.town.aya.miyazaki.jp/ayatown/,http://www.kaigiroku.net/kensaku/aya/aya.html,,,
454010,宮崎県,高鍋町,ﾐﾔｻﾞｷｹﾝ,ﾀｶﾅﾍﾞﾁｮｳ,http://www.town.takanabe.miyazaki.jp/,http://www.town.takanabe.miyazaki.jp/display.php?cont=130306103321,,,
454028,宮崎県,新富町,ﾐﾔｻﾞｷｹﾝ,ｼﾝﾄﾐﾁｮｳ,http://www.town.shintomi.miyazaki.jp/,http://www.kaigiroku.net/kensaku/shintomi/shintomi.html,,,
454036,宮崎県,西米良村,ﾐﾔｻﾞｷｹﾝ,ﾆｼﾒﾗｿﾝ,http://www.nishimera.jp/,,,,
454044,宮崎県,木城町,ﾐﾔｻﾞｷｹﾝ,ｷｼﾞｮｳﾁｮｳ,http://www.kijo.jp/,http://www.kijo.jp/gikai/gikaitop.html,,,
454052,宮崎県,川南町,ﾐﾔｻﾞｷｹﾝ,ｶﾜﾐﾅﾐﾁｮｳ,http://www.town.kawaminami.miyazaki.jp/,http://www.town.kawaminami.miyazaki.jp/jichimaru_jpn/node_120/node_646/node_375/node_4780,,,
454061,宮崎県,都農町,ﾐﾔｻﾞｷｹﾝ,ﾂﾉﾁｮｳ,http://www.town.tsuno.miyazaki.jp/display.php?clist=0002,http://www.town.tsuno.miyazaki.jp/display.php?cont=150411025054,,,
454214,宮崎県,門川町,ﾐﾔｻﾞｷｹﾝ,ｶﾄﾞｶﾞﾜﾁｮｳ,http://www.town.kadogawa.lg.jp/,http://www.kaigiroku.net/kensaku/kadogawa/kadogawa.html,,,
454290,宮崎県,諸塚村,ﾐﾔｻﾞｷｹﾝ,ﾓﾛﾂｶｿﾝ,http://www.vill.morotsuka.miyazaki.jp/01home_f.htm,http://www.vill.morotsuka.miyazaki.jp/14gyousei/14gikaidayori.htm,,,
454303,宮崎県,椎葉村,ﾐﾔｻﾞｷｹﾝ,ｼｲﾊﾞｿﾝ,http://www.vill.shiiba.miyazaki.jp/,http://www.vill.shiiba.miyazaki.jp/assembly/letter/,,,
454311,宮崎県,美郷町,ﾐﾔｻﾞｷｹﾝ,ﾐｻﾄﾁｮｳ,http://www.town.miyazaki-misato.lg.jp/,http://www.town.miyazaki-misato.lg.jp/3029.htm,,,
454419,宮崎県,高千穂町,ﾐﾔｻﾞｷｹﾝ,ﾀｶﾁﾎﾁｮｳ,http://www.town-takachiho.jp/,,,,
454427,宮崎県,日之影町,ﾐﾔｻﾞｷｹﾝ,ﾋﾉｶｹﾞﾁｮｳ,http://www.hinokage.jp/,http://www.hinokage.jp/categories/chousei/gikai/gikaidayori/,,,
454435,宮崎県,五ヶ瀬町,ﾐﾔｻﾞｷｹﾝ,ｺﾞｶｾﾁｮｳ,http://www.town.gokase.miyazaki.jp/,,,,
460001,鹿児島県,,ｶｺﾞｼﾏｹﾝ,,https://www.pref.kagoshima.jp/,http://asp.db-search.com/kagoshima/,,,
462012,鹿児島県,鹿児島市,ｶｺﾞｼﾏｹﾝ,ｶｺﾞｼﾏｼ,https://www.city.kagoshima.lg.jp/,http://www.gijiroku.net/city.kagoshima/,,,
462039,鹿児島県,鹿屋市,ｶｺﾞｼﾏｹﾝ,ｶﾉﾔｼ,http://www.e-kanoya.net/index.html,http://www.kaigiroku.net/kensaku/kanoya/kanoya.html,,,
462047,鹿児島県,枕崎市,ｶｺﾞｼﾏｹﾝ,ﾏｸﾗｻﾞｷｼ,http://www.city.makurazaki.kagoshima.jp/,http://www.city.makurazaki.kagoshima.jp/service/se_gikai_kaigiroku.html,,,
462063,鹿児島県,阿久根市,ｶｺﾞｼﾏｹﾝ,ｱｸﾈｼ,http://www.city.akune.kagoshima.jp/,http://www.city.akune.kagoshima.jp/04_shisei/gikai/kaigiroku.html,,,
462080,鹿児島県,出水市,ｶｺﾞｼﾏｹﾝ,ｲｽﾞﾐｼ,http://www.city.izumi.kagoshima.jp/,http://www.city.izumi.kagoshima.jp/assembly/default.asp,,,
462101,鹿児島県,指宿市,ｶｺﾞｼﾏｹﾝ,ｲﾌﾞｽｷｼ,https://www.city.ibusuki.lg.jp/main/,https://www.city.ibusuki.lg.jp/main/shigikai/gikaiannai/gikaiannai/page003506.html,,,
462136,鹿児島県,西之表市,ｶｺﾞｼﾏｹﾝ,ﾆｼﾉｵﾓﾃｼ,http://www.city.nishinoomote.lg.jp/,http://www.city.nishinoomote.lg.jp/gikai/kaigiroku.html,,,
462144,鹿児島県,垂水市,ｶｺﾞｼﾏｹﾝ,ﾀﾙﾐｽﾞｼ,http://www.city.tarumizu.lg.jp/,http://www.city.tarumizu.lg.jp/gikaigiji/gijiroku.html,,,
462152,鹿児島県,薩摩川内市,ｶｺﾞｼﾏｹﾝ,ｻﾂﾏｾﾝﾀﾞｲｼ,http://www.city.satsumasendai.lg.jp/www/toppage/0000000000000/APM03000.html,http://www.kaigiroku.net/kensaku/satsumasendai/satsumasendai.html,,,
462161,鹿児島県,日置市,ｶｺﾞｼﾏｹﾝ,ﾋｵｷｼ,http://www.city.hioki.kagoshima.jp/,http://www.city.hioki.kagoshima.jp/modules/content018/index.php?id=119,,,
462179,鹿児島県,曽於市,ｶｺﾞｼﾏｹﾝ,ｿｵｼ,http://www.city.soo.kagoshima.jp/,http://www.city.soo.kagoshima.jp/gyousei/gikai/giziroku/index.html,,,
462187,鹿児島県,霧島市,ｶｺﾞｼﾏｹﾝ,ｷﾘｼﾏｼ,http://www.city-kirishima.jp/,http://www.kensakusystem.jp/kirishima/index.html,,,
462195,鹿児島県,いちき串木野市,ｶｺﾞｼﾏｹﾝ,ｲﾁｷｸｼｷﾉｼ,https://www.city.ichikikushikino.lg.jp/,https://www.city.ichikikushikino.lg.jp/gikai1/gijirokukensaku.html,,,
462209,鹿児島県,南さつま市,ｶｺﾞｼﾏｹﾝ,ﾐﾅﾐｻﾂﾏｼ,http://www.city.minamisatsuma.lg.jp/,http://www.city.minamisatsuma.lg.jp/shigikai/kaigiroku/,,,
462217,鹿児島県,志布志市,ｶｺﾞｼﾏｹﾝ,ｼﾌﾞｼｼ,http://www.city.shibushi.lg.jp/,http://www.city.shibushi.lg.jp/gikai/sub11.html,,,
462225,鹿児島県,奄美市,ｶｺﾞｼﾏｹﾝ,ｱﾏﾐｼ,http://www.city.amami.lg.jp/,http://www.city.amami.lg.jp/gikai/shise/shigikai/gaiyo.html,,,
462233,鹿児島県,南九州市,ｶｺﾞｼﾏｹﾝ,ﾐﾅﾐｷｭｳｼｭｳｼ,http://www.city.minamikyushu.lg.jp/cgi-bin/index.cgi,http://www.kaigiroku.net/kensaku/minamikyushu/minamikyushu.html,,,
462241,鹿児島県,伊佐市,ｶｺﾞｼﾏｹﾝ,ｲｻｼ,http://www.city.isa.kagoshima.jp/,http://www.db-search.com/isa-c/index.php/,,,
462250,鹿児島県,姶良市,ｶｺﾞｼﾏｹﾝ,ｱｲﾗｼ,http://www.city.aira.lg.jp/,http://www.kaigiroku.net/kensaku/aira/aira.html,,,
463035,鹿児島県,三島村,ｶｺﾞｼﾏｹﾝ,ﾐｼﾏﾑﾗ,http://mishimamura.com/,,,,
463043,鹿児島県,十島村,ｶｺﾞｼﾏｹﾝ,ﾄｼﾏﾑﾗ,http://www.tokara.jp/,http://www.tokara.jp/assembly/tayori/index.html,,,
463922,鹿児島県,さつま町,ｶｺﾞｼﾏｹﾝ,ｻﾂﾏﾁｮｳ,https://www.satsuma-net.jp/,https://www.satsuma-net.jp/giji/machi/chogi/kaigiroku/etsuran.html,,,
464040,鹿児島県,長島町,ｶｺﾞｼﾏｹﾝ,ﾅｶﾞｼﾏﾁｮｳ,http://www.town.nagashima.lg.jp/,http://www.town.nagashima.lg.jp/nagashima02/nagashima23.asp,,,
464520,鹿児島県,湧水町,ｶｺﾞｼﾏｹﾝ,ﾕｳｽｲﾁｮｳ,http://www.town.yusui.kagoshima.jp/,http://www.town.yusui.kagoshima.jp/gikai/gikaiindex.htm,,,
464686,鹿児島県,大崎町,ｶｺﾞｼﾏｹﾝ,ｵｵｻｷﾁｮｳ,https://www.town.kagoshima-osaki.lg.jp/,https://www.town.kagoshima-osaki.lg.jp/osaki03/osaki56.htm,,,
464821,鹿児島県,東串良町,ｶｺﾞｼﾏｹﾝ,ﾋｶﾞｼｸｼﾗﾁｮｳ,http://www.higashikushira.com/main/html/,http://www.higashikushira.com/main/html/modules/pico/index.php?content_id=23,,,
464902,鹿児島県,錦江町,ｶｺﾞｼﾏｹﾝ,ｷﾝｺｳﾁｮｳ,http://www.town.kinko.lg.jp/,,,,
464911,鹿児島県,南大隅町,ｶｺﾞｼﾏｹﾝ,ﾐﾅﾐｵｵｽﾐﾁｮｳ,http://www.town.minamiosumi.lg.jp/,http://www.town.minamiosumi.lg.jp/gikaijimu/machi/gikai/kaigiroku.html,,,
464929,鹿児島県,肝付町,ｶｺﾞｼﾏｹﾝ,ｷﾓﾂｷﾁｮｳ,http://kimotsuki-town.jp/,http://kimotsuki-town.jp/1110.htm,,,
465011,鹿児島県,中種子町,ｶｺﾞｼﾏｹﾝ,ﾅｶﾀﾈﾁｮｳ,http://town.nakatane.kagoshima.jp/,http://town.nakatane.kagoshima.jp/nakatane03/index.html#giketu,,,
465020,鹿児島県,南種子町,ｶｺﾞｼﾏｹﾝ,ﾐﾅﾐﾀﾈﾁｮｳ,http://www.town.minamitane.kagoshima.jp/,http://www.town.minamitane.kagoshima.jp/industry/assembly/minutes.html,,,
465054,鹿児島県,屋久島町,ｶｺﾞｼﾏｹﾝ,ﾔｸｼﾏﾁｮｳ,http://www.town.yakushima.kagoshima.jp/,http://www.town.yakushima.kagoshima.jp/info-gikaidayori/,,,
465232,鹿児島県,大和村,ｶｺﾞｼﾏｹﾝ,ﾔﾏﾄｿﾝ,https://www.vill.yamato.lg.jp/,https://www.vill.yamato.lg.jp/yamato03/yamato38.asp,,,
465241,鹿児島県,宇検村,ｶｺﾞｼﾏｹﾝ,ｳｹﾝｿﾝ,http://www.uken.net/,http://www.uken.net/index.php?oid=166&dtype=1012&pid=1,,,
465259,鹿児島県,瀬戸内町,ｶｺﾞｼﾏｹﾝ,ｾﾄｳﾁﾁｮｳ,https://www.town.setouchi.lg.jp/,https://www.town.setouchi.lg.jp/gikai/cho/chosei/gikai/gikaidayori.html,,,
465275,鹿児島県,龍郷町,ｶｺﾞｼﾏｹﾝ,ﾀﾂｺﾞｳﾁｮｳ,http://www.town.tatsugo.lg.jp/,,,,
465291,鹿児島県,喜界町,ｶｺﾞｼﾏｹﾝ,ｷｶｲﾁｮｳ,https://www.town.kikai.lg.jp/,https://www.town.kikai.lg.jp/kikai01/gikai02.asp,,,
465305,鹿児島県,徳之島町,ｶｺﾞｼﾏｹﾝ,ﾄｸﾉｼﾏﾁｮｳ,https://www.tokunoshima-town.org/,https://www.tokunoshima-town.org/gikaijimukyoku/chose/gikai/kaigiroku/index.html,,,
465313,鹿児島県,天城町,ｶｺﾞｼﾏｹﾝ,ｱﾏｷﾞﾁｮｳ,https://www.yui-amagi.com/modules/pico/,https://www.yui-amagi.com/modules/pico/index.php?cat_id=255,,,
465321,鹿児島県,伊仙町,ｶｺﾞｼﾏｹﾝ,ｲｾﾝﾁｮｳ,http://www.town.isen.kagoshima.jp/,http://www.town.isen.kagoshima.jp/minutes.php,,,
465330,鹿児島県,和泊町,ｶｺﾞｼﾏｹﾝ,ﾜﾄﾞﾏﾘﾁｮｳ,http://www.town.wadomari.lg.jp/,http://www.town.wadomari.lg.jp/assembly/default.asp,,,
465348,鹿児島県,知名町,ｶｺﾞｼﾏｹﾝ,ﾁﾅﾁｮｳ,http://www.town.china.lg.jp/,http://www.town.china.lg.jp/modules/gikai/index.php?content_id=50,,,
465356,鹿児島県,与論町,ｶｺﾞｼﾏｹﾝ,ﾖﾛﾝﾁｮｳ,http://www.yoron.jp/,http://www.yoron.jp/gikai/kiji/pub/default.aspx?c_id=84,,,
470007,沖縄県,,ｵｷﾅﾜｹﾝ,,http://www.pref.okinawa.jp/,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/,,,
472018,沖縄県,那覇市,ｵｷﾅﾜｹﾝ,ﾅﾊｼ,http://www.city.naha.okinawa.jp/,http://www.gikai.city.naha.okinawa.jp/search/index.html,,,
472051,沖縄県,宜野湾市,ｵｷﾅﾜｹﾝ,ｷﾞﾉﾜﾝｼ,http://www.city.ginowan.okinawa.jp/,http://www.kaigiroku.net/kensaku/ginowan/ginowan.html,,,
472077,沖縄県,石垣市,ｵｷﾅﾜｹﾝ,ｲｼｶﾞｷｼ,http://www.city.ishigaki.okinawa.jp/home/index.php,http://www.kaigiroku.net/kensaku/ishigaki/ishigaki.html,,,
472085,沖縄県,浦添市,ｵｷﾅﾜｹﾝ,ｳﾗｿｴｼ,http://www.city.urasoe.lg.jp/,http://www.kaigiroku.net/kensaku/urasoe/urasoe.html,,,
472093,沖縄県,名護市,ｵｷﾅﾜｹﾝ,ﾅｺﾞｼ,http://www.city.nago.okinawa.jp/index.html,http://www.kaigiroku.net/kensaku/nago/nago.html,,,
472107,沖縄県,糸満市,ｵｷﾅﾜｹﾝ,ｲﾄﾏﾝｼ,http://www.city.itoman.lg.jp/,http://www.kaigiroku.net/kensaku/itoman/itoman.html,,,
